Date,Adj Close,Close,High,Low,Open,Volume
,COMI.CA,COMI.CA,COMI.CA,COMI.CA,COMI.CA,COMI.CA
2020-02-05,39.323551177978516,43.07835388183594,43.12322235107422,42.87395477294922,42.95870590209961,2483806
2020-02-06,39.323551177978516,43.07835388183594,43.07835388183594,43.07835388183594,43.07835388183594,0
2020-02-09,39.48283004760742,43.25284194946289,43.37248992919922,42.87395477294922,43.32762145996094,683561
2020-02-10,39.241634368896484,42.988616943359375,43.17307662963867,42.62468719482422,43.25284194946289,3375111
2020-02-11,39.25984191894531,43.00856018066406,43.22292709350586,42.724395751953125,42.988616943359375,2549657
2020-02-12,38.745601654052734,42.445213317871094,43.09829330444336,42.37541961669922,43.00856018066406,1419003
2020-02-13,38.89122772216797,42.6047477722168,42.794189453125,42.450199127197266,42.445213317871094,1348550
2020-02-16,38.900325775146484,42.614715576171875,42.819114685058594,42.450199127197266,42.6047477722168,434473
2020-02-17,39.13697052001953,42.87395477294922,42.9188232421875,42.559879302978516,42.614715576171875,4548340
2020-02-18,38.832069396972656,42.53993606567383,42.87894058227539,42.37541961669922,42.87395477294922,1450648
2020-02-19,39.12331771850586,42.8589973449707,43.03847122192383,42.45518493652344,42.53993606567383,4105708
2020-02-20,39.14607620239258,42.88392639160156,43.12322235107422,42.62468719482422,42.8589973449707,4114043
2020-02-23,39.12331771850586,42.8589973449707,42.92380905151367,42.529964447021484,42.88392639160156,1448221
2020-02-24,39.12331771850586,42.8589973449707,42.8589973449707,42.8589973449707,42.8589973449707,0
2020-02-25,38.226806640625,41.87688446044922,42.27571487426758,41.398292541503906,42.46515655517578,3034747
2020-02-26,37.953758239746094,41.57776641845703,41.87688446044922,41.28861618041992,41.87688446044922,2440684
2020-02-27,37.57148742675781,41.15899658203125,41.727325439453125,40.755184173583984,41.57776641845703,4625416
2020-03-01,35.57823181152344,38.97541427612305,39.384212493896484,38.64638137817383,41.15899658203125,2479391
2020-03-02,35.596439361572266,38.995357513427734,39.77805709838867,37.76397705078125,38.97541427612305,7370723
2020-03-03,35.596439361572266,38.995357513427734,38.995357513427734,38.995357513427734,38.995357513427734,0
2020-03-04,34.60435485839844,37.90855026245117,39.5836296081543,37.38508987426758,39.07512283325195,2087968
2020-03-05,35.05034255981445,38.397117614746094,38.86075210571289,38.19770050048828,37.90855026245117,2505109
2020-03-08,33.42570114135742,36.617347717285156,38.107967376708984,36.268375396728516,38.397117614746094,1582550
2020-03-09,30.977365493774414,33.93523406982422,35.81969451904297,32.97804641723633,36.617347717285156,7401341
2020-03-10,31.951244354248047,35.002098083496094,35.63523483276367,34.468666076660156,33.93523406982422,3388171
2020-03-11,31.951244354248047,35.002098083496094,35.002098083496094,35.002098083496094,35.002098083496094,0
2020-03-15,28.729263305664062,31.47247314453125,34.14461898803711,31.447547912597656,34.937286376953125,17661326
2020-03-16,26.804269790649414,29.363672256469727,31.25810432434082,28.341678619384766,31.47247314453125,5148437
2020-03-17,27.0545654296875,29.637866973876953,30.659862518310547,28.665725708007812,29.363672256469727,4629706
2020-03-18,25.866806030273438,28.336692810058594,30.41558074951172,27.444316864013672,29.637866973876953,6239830
2020-03-19,27.773595809936523,30.425552368164062,31.168367385864258,25.524959564208984,28.336692810058594,13080546
2020-03-22,29.461942672729492,32.27511215209961,33.466609954833984,31.402679443359375,30.425552368164062,7576031
2020-03-23,29.580265045166016,32.40473175048828,34.88743209838867,31.532297134399414,32.27511215209961,11959749
2020-03-24,28.5654354095459,31.293001174926758,31.911184310913086,30.41059684753418,32.40473175048828,6875818
2020-03-25,28.492624282836914,31.21323585510254,31.906198501586914,30.859275817871094,31.293001174926758,4307881
2020-03-26,28.460765838623047,31.17833709716797,31.527311325073242,30.75956916809082,31.21323585510254,5991930
2020-03-29,27.782697677612305,30.435522079467773,30.8343505859375,30.32584571838379,31.17833709716797,2264874
2020-03-30,26.9089412689209,29.478336334228516,30.649892807006836,29.313819885253906,30.435522079467773,6026673
2020-03-31,26.745113372802734,29.298864364624023,29.627897262573242,29.03962516784668,29.478336334228516,7695026
2020-04-01,26.267276763916016,28.775402069091797,29.03962516784668,28.600915908813477,29.298864364624023,3752991
2020-04-02,26.076143264770508,28.566017150878906,28.855167388916016,28.416458129882812,28.775402069091797,10562381
2020-04-05,25.511842727661133,27.94783592224121,28.665725708007812,27.793289184570312,28.566017150878906,3065700
2020-04-06,25.939619064331055,28.416458129882812,28.66073989868164,28.217044830322266,27.94783592224121,9667153
2020-04-07,27.855648040771484,29.907075881958008,30.644906997680664,28.421443939208984,28.416458129882812,8633290
2020-04-08,28.97005844116211,31.103557586669922,32.13053894042969,29.9619140625,29.907075881958008,6279864
2020-04-09,30.418794631958008,32.65898513793945,32.90326690673828,31.911184310913086,31.103557586669922,6348984
2020-04-12,30.093759536743164,32.31001281738281,32.90326690673828,32.03581619262695,32.65898513793945,1983664
2020-04-13,30.251630783081055,32.47951126098633,32.75370788574219,32.15546417236328,32.31001281738281,2355101
2020-04-14,30.251630783081055,32.47951126098633,32.65399932861328,32.26015853881836,32.47951126098633,21358868
2020-04-15,29.815155029296875,32.01089096069336,32.65399932861328,31.831417083740234,32.47951126098633,9123706
2020-04-16,28.69609832763672,30.809423446655273,31.906198501586914,30.610008239746094,32.01089096069336,10913153
2020-04-21,27.61419105529785,29.647838592529297,30.535228729248047,29.41352653503418,30.809423446655273,9513841
2020-04-22,27.289154052734375,29.298864364624023,29.862207412719727,29.159273147583008,29.647838592529297,33770173
2020-04-23,28.33391571044922,30.42056655883789,30.659862518310547,29.682735443115234,29.298864364624023,9800359
2020-04-26,28.974702835083008,31.108543395996094,31.85634422302246,30.659862518310547,30.42056655883789,4920060
2020-04-27,28.75646209716797,30.874231338500977,31.651945114135742,30.54021453857422,31.108543395996094,6417858
2020-04-28,28.621807098388672,30.729658126831055,31.083616256713867,30.535228729248047,30.874231338500977,8404323
2020-04-29,29.536548614501953,31.711769104003906,32.40473175048828,30.869247436523438,30.729658126831055,7827949
2020-04-30,29.694425582885742,31.881271362304688,32.15546417236328,31.656930923461914,31.711769104003906,10138193
2020-05-03,28.807540893554688,30.9290714263916,31.756637573242188,30.560155868530273,31.881271362304688,2683000
2020-05-04,28.552152633666992,30.654876708984375,31.153411865234375,30.41059684753418,30.9290714263916,2429274
2020-05-05,28.812183380126953,30.934057235717773,31.138456344604492,30.659862518310547,30.654876708984375,4351280
2020-05-06,29.044353485107422,31.183324813842773,31.407663345336914,30.973939895629883,30.934057235717773,11112959
2020-05-07,29.341529846191406,31.50238609313965,31.656930923461914,31.208250045776367,31.183324813842773,7730851
2020-05-10,29.801223754882812,31.995935440063477,32.40473175048828,31.607078552246094,31.50238609313965,1977751
2020-05-11,29.615489959716797,31.796520233154297,32.28009796142578,31.397693634033203,31.995935440063477,11320214
2020-05-12,30.40950584411621,32.64901351928711,33.15253448486328,32.080684661865234,31.796520233154297,5761502
2020-05-13,29.903379440307617,32.105613708496094,32.77863311767578,31.796520233154297,32.64901351928711,2603744
2020-05-14,29.76407814025879,31.956052780151367,32.105613708496094,31.831417083740234,32.105613708496094,3237014
2020-05-17,29.968387603759766,32.17540740966797,32.40473175048828,31.87628746032715,31.956052780151367,1170360
2020-05-18,29.884803771972656,32.085670471191406,32.354881286621094,31.911184310913086,32.17540740966797,4513205
2020-05-19,30.158763885498047,32.37980651855469,32.64402770996094,32.2352294921875,32.085670471191406,3673417
2020-05-20,29.833723068237305,32.03083038330078,32.40473175048828,31.92115592956543,32.37980651855469,3732386
2020-05-21,29.02577781677246,31.163381576538086,31.946081161499023,31.00883674621582,32.03083038330078,10100647
2020-05-31,29.21151351928711,31.362796783447266,31.656930923461914,31.14344024658203,31.163381576538086,5059061
2020-06-01,29.09078598022461,31.233177185058594,31.50737190246582,31.05868911743164,31.362796783447266,6665987
2020-06-02,29.341529846191406,31.50238609313965,31.651945114135742,31.357810974121094,31.233177185058594,2852872
2020-06-03,29.699068069458008,31.88625717163086,32.205318450927734,31.407663345336914,31.50238609313965,7647857
2020-06-04,30.637033462524414,32.89329528808594,33.89535140991211,31.93112564086914,31.88625717163086,10527135
2020-06-07,32.355079650878906,34.73787307739258,35.022037506103516,33.910308837890625,32.89329528808594,2875914
2020-06-08,32.35972595214844,34.74285888671875,34.897403717041016,34.15957260131836,34.73787307739258,2883682
2020-06-09,32.053260803222656,34.41382598876953,34.797698974609375,34.14960479736328,34.74285888671875,2221722
2020-06-10,31.491413116455078,33.81060028076172,34.20444107055664,33.70092010498047,34.41382598876953,6467279
2020-06-11,31.338184356689453,33.64608383178711,33.825557708740234,33.551361083984375,33.81060028076172,2602873
2020-06-14,31.28246307373047,33.58625793457031,33.90033721923828,33.15253448486328,33.64608383178711,1726364
2020-06-15,30.827411651611328,33.097694396972656,33.90033721923828,32.80854415893555,33.58625793457031,19872555
2020-06-16,31.890743255615234,34.23933792114258,34.643150329589844,33.90033721923828,33.097694396972656,2193840
2020-06-17,31.7746639251709,34.11470413208008,34.299163818359375,33.89535140991211,34.23933792114258,5847813
2020-06-18,31.556421279907227,33.880393981933594,34.11968994140625,33.72584915161133,34.11470413208008,10553647
2020-06-21,31.379972457885742,33.69095230102539,33.90033721923828,33.05282974243164,33.880393981933594,488810
2020-06-22,30.985286712646484,33.26719665527344,33.800628662109375,32.96309280395508,33.69095230102539,4577578
2020-06-23,30.948137283325195,33.22731399536133,33.40180206298828,32.85341262817383,33.26719665527344,3283563
2020-06-24,31.556421279907227,33.880393981933594,34.0449104309082,33.65106964111328,33.22731399536133,2894841
2020-06-25,30.957427978515625,33.23728561401367,33.85048294067383,33.15253448486328,33.880393981933594,2040595
2020-06-28,30.623104095458984,32.87834167480469,33.15253448486328,32.65399932861328,33.23728561401367,2371379
2020-06-29,30.191267013549805,32.414703369140625,32.803558349609375,32.205318450927734,32.87834167480469,2681622
2020-06-30,29.968387603759766,32.17540740966797,32.40473175048828,31.93112564086914,32.414703369140625,6320761
2020-07-05,30.548809051513672,32.79857635498047,33.12760925292969,32.399749755859375,32.17540740966797,2514733
2020-07-06,30.989931106567383,33.27218246459961,33.65106964111328,32.913238525390625,32.79857635498047,11216943
2020-07-07,30.83669662475586,33.107666015625,33.5463752746582,32.90326690673828,33.27218246459961,20673124
2020-07-08,31.14780616760254,33.44168472290039,33.62614059448242,33.162506103515625,33.107666015625,6474147
2020-07-09,30.790264129638672,33.05781173706055,33.27218246459961,32.90326690673828,33.44168472290039,3056421
2020-07-12,30.957427978515625,33.23728561401367,33.40678787231445,32.90326690673828,33.05781173706055,803208
2020-07-13,30.66025161743164,32.9182243347168,33.40180206298828,32.65399932861328,33.23728561401367,2129728
2020-07-14,30.511661529541016,32.75869369506836,33.00297546386719,32.38479232788086,32.9182243347168,1698011
2020-07-15,29.940526962280273,32.1454963684082,33.15253448486328,30.909130096435547,32.75869369506836,4229634
2020-07-16,29.230087280273438,31.38273811340332,31.666902542114258,30.934057235717773,32.1454963684082,2928955
2020-07-19,28.51500701904297,30.614994049072266,31.407663345336914,30.066606521606445,31.38273811340332,1721668
2020-07-20,29.03042221069336,31.168367385864258,31.407663345336914,30.63493537902832,30.614994049072266,3717422
2020-07-21,29.810510635375977,32.00590515136719,32.399749755859375,31.37775230407715,31.168367385864258,10827317
2020-07-22,29.27652359008789,31.43259048461914,32.080684661865234,30.904144287109375,32.00590515136719,3992757
2020-07-26,29.05828285217285,31.198280334472656,31.50737190246582,30.909130096435547,31.43259048461914,1152111
2020-07-27,29.439041137695312,31.607078552246094,31.881271362304688,31.26308822631836,31.198280334472656,3295915
2020-07-28,29.309024810791016,31.467487335205078,31.80649185180664,31.208250045776367,31.607078552246094,5161872
2020-07-29,29.2440185546875,31.397693634033203,31.656930923461914,31.21822166442871,31.467487335205078,4118486
2020-08-04,28.95148468017578,31.083616256713867,31.407663345336914,30.909130096435547,31.397693634033203,5329365
2020-08-05,29.206871032714844,31.357810974121094,31.50737190246582,31.158397674560547,31.083616256713867,4790389
2020-08-06,29.74085807800293,31.93112564086914,32.13053894042969,31.25810432434082,31.357810974121094,3918494
2020-08-09,30.256275177001953,32.4844970703125,32.72379684448242,31.831417083740234,31.93112564086914,2855131
2020-08-10,29.963743209838867,32.1704216003418,32.85341262817383,31.80649185180664,32.4844970703125,2720388
2020-08-11,29.582984924316406,31.76162338256836,32.399749755859375,31.467487335205078,32.1704216003418,1619130
2020-08-12,29.638704299926758,31.821447372436523,32.10062789916992,31.492414474487305,31.76162338256836,2203079
2020-08-13,29.945165634155273,32.15047836303711,32.34490966796875,31.906198501586914,31.821447372436523,4106210
2020-08-16,30.400218963623047,32.63904571533203,32.90326690673828,32.15546417236328,32.15047836303711,4730257
2020-08-17,30.799551010131836,33.06778335571289,33.302093505859375,32.414703369140625,32.63904571533203,5990810
2020-08-18,30.641672134399414,32.89828109741211,33.02291488647461,32.65399932861328,33.06778335571289,4551080
2020-08-19,30.818126678466797,33.08772659301758,33.25223922729492,32.65898513793945,32.89828109741211,4642339
2020-08-23,31.468198776245117,33.78567123413086,34.02497100830078,33.23728561401367,33.08772659301758,2934062
2020-08-24,31.556421279907227,33.880393981933594,33.965145111083984,33.675994873046875,33.78567123413086,7214662
2020-08-25,31.848953247070312,34.1944694519043,34.39388656616211,33.89535140991211,33.880393981933594,9834415
2020-08-26,31.84431266784668,34.18948745727539,34.19945526123047,33.925262451171875,34.1944694519043,7659227
2020-08-27,31.886098861694336,34.234352111816406,34.39388656616211,33.90033721923828,34.18948745727539,3953522
2020-08-30,31.737512588500977,34.07482147216797,34.23933792114258,33.95018768310547,34.234352111816406,235205
2020-08-31,31.37533187866211,33.68596649169922,34.07482147216797,33.411773681640625,34.07482147216797,2999943
2020-09-01,31.045650482177734,33.332008361816406,33.65106964111328,33.05282974243164,33.68596649169922,2458925
2020-09-02,30.957427978515625,33.23728561401367,33.35194778442383,33.05282974243164,33.332008361816406,1685500
2020-09-03,30.948137283325195,33.22731399536133,33.64608383178711,32.96807861328125,33.23728561401367,1454399
2020-09-06,30.785621643066406,33.05282974243164,33.40180206298828,32.828487396240234,33.22731399536133,1441160
2020-09-07,31.08279800415039,33.371891021728516,33.596229553222656,33.22731399536133,33.05282974243164,1273260
2020-09-08,30.957427978515625,33.23728561401367,33.40180206298828,33.00297546386719,33.371891021728516,1469609
2020-09-09,30.957427978515625,33.23728561401367,33.23728561401367,33.23728561401367,33.23728561401367,0
2020-09-10,31.403188705444336,33.715877532958984,33.880393981933594,33.40180206298828,33.39681625366211,1310617
2020-09-13,31.542491912841797,33.865440368652344,34.049896240234375,33.411773681640625,33.715877532958984,1789084
2020-09-14,31.26853370666504,33.57130432128906,33.90033721923828,33.40180206298828,33.865440368652344,1753008
2020-09-15,31.431047439575195,33.74578857421875,33.885379791259766,33.4217414855957,33.57130432128906,469022
2020-09-16,31.621427536010742,33.95018768310547,34.134647369384766,33.68098068237305,33.74578857421875,2474046
2020-09-17,31.277816772460938,33.58127212524414,33.95018768310547,33.40678787231445,33.95018768310547,5982805
2020-09-20,30.887773513793945,33.162506103515625,33.58625793457031,32.90326690673828,33.58127212524414,2016336
2020-09-21,31.00850486755371,33.2921257019043,33.60121536254883,33.08772659301758,33.162506103515625,1844729
2020-09-22,31.17566680908203,33.471595764160156,33.89036560058594,33.03288650512695,33.2921257019043,985450
2020-09-23,31.124591827392578,33.4167594909668,33.675994873046875,33.302093505859375,33.471595764160156,1704560
2020-09-24,31.101367950439453,33.39183044433594,33.466609954833984,33.15253448486328,33.4167594909668,1810210
2020-09-27,31.059579849243164,33.346961975097656,33.65106964111328,33.177459716796875,33.39183044433594,949200
2020-09-28,31.013147354125977,33.2971076965332,33.40180206298828,33.25223922729492,33.346961975097656,1648919
2020-09-29,30.91098976135254,33.18743133544922,33.302093505859375,33.12760925292969,33.2971076965332,4674586
2020-09-30,30.906349182128906,33.18244552612305,33.327022552490234,33.11265182495117,33.18743133544922,2977371
2020-10-01,30.948137283325195,33.22731399536133,33.40180206298828,33.15253448486328,33.18244552612305,776012
2020-10-04,30.897064208984375,33.17247772216797,33.2971076965332,33.10268020629883,33.22731399536133,381181
2020-10-05,30.841341018676758,33.11265182495117,33.5463752746582,32.90326690673828,33.17247772216797,918227
2020-10-06,30.841341018676758,33.11265182495117,33.11265182495117,33.11265182495117,33.11265182495117,0
2020-10-07,31.742156982421875,34.07980728149414,34.22438430786133,33.68098068237305,33.4217414855957,2975849
2020-10-11,31.56570816040039,33.89036560058594,34.14960479736328,33.675994873046875,34.07980728149414,1333103
2020-10-12,31.556421279907227,33.880393981933594,33.90033721923828,33.65106964111328,33.89036560058594,1911316
2020-10-13,31.389259338378906,33.70092010498047,33.90033721923828,33.50151062011719,33.880393981933594,1655340
2020-10-14,31.398542404174805,33.71089172363281,33.800628662109375,33.636112213134766,33.70092010498047,3671403
2020-10-15,31.444982528686523,33.760746002197266,33.85048294067383,33.506492614746094,33.71089172363281,2835728
2020-10-18,31.133872985839844,33.426727294921875,33.70092010498047,33.18244552612305,33.760746002197266,697468
2020-10-19,30.96207046508789,33.242271423339844,33.40180206298828,33.107666015625,33.426727294921875,1066524
2020-10-20,31.01778793334961,33.302093505859375,33.40180206298828,33.092708587646484,33.242271423339844,1796463
2020-10-21,30.924924850463867,33.202388763427734,33.386844635009766,33.137577056884766,33.302093505859375,1591936
2020-10-22,30.924924850463867,33.202388763427734,33.202388763427734,33.202388763427734,33.202388763427734,0
2020-10-25,28.71002769470215,30.824378967285156,31.407663345336914,29.88214874267578,33.202388763427734,7003836
2020-10-26,28.069244384765625,30.136402130126953,30.904144287109375,29.91206169128418,30.824378967285156,10484924
2020-10-27,28.189971923828125,30.266021728515625,30.71470069885254,30.13141632080078,30.136402130126953,14437552
2020-10-28,28.34784507751465,30.435522079467773,30.659862518310547,30.111474990844727,30.266021728515625,6462469
2020-11-01,28.33391571044922,30.42056655883789,30.535228729248047,30.16631317138672,30.435522079467773,3669145
2020-11-02,28.538223266601562,30.639921188354492,31.158397674560547,30.41059684753418,30.42056655883789,5683792
2020-11-03,29.01184844970703,31.148426055908203,31.397693634033203,30.859275817871094,30.639921188354492,1916971
2020-11-04,29.081501007080078,31.223207473754883,31.357810974121094,31.00883674621582,31.148426055908203,1629811
2020-11-05,29.3693904876709,31.532297134399414,31.706785202026367,30.91411590576172,31.223207473754883,4808230
2020-11-08,29.466899871826172,31.63698959350586,31.85634422302246,31.407663345336914,31.532297134399414,1624744
2020-11-09,29.573699951171875,31.75165367126465,31.906198501586914,31.55722427368164,31.63698959350586,2838203
2020-11-10,30.12626075744629,32.34490966796875,32.85341262817383,32.085670471191406,31.75165367126465,8182457
2020-11-11,30.149478912353516,32.369834899902344,32.40473175048828,32.2701301574707,32.34490966796875,2443510
2020-11-12,30.089115142822266,32.30502700805664,32.39476013183594,31.936111450195312,32.369834899902344,7752962
2020-11-15,29.7315731048584,31.92115592956543,32.37980651855469,31.706785202026367,32.30502700805664,4150195
2020-11-16,29.638704299926758,31.821447372436523,32.10062789916992,31.656930923461914,31.92115592956543,1708580
2020-11-17,29.541196823120117,31.71675682067871,31.881271362304688,31.607078552246094,31.821447372436523,2815543
2020-11-18,29.420467376708984,31.58713722229004,31.76660919189453,31.407663345336914,31.71675682067871,2412347
2020-11-19,29.09078598022461,31.233177185058594,31.452531814575195,31.13347053527832,31.58713722229004,2422402
2020-11-22,28.946842193603516,31.078632354736328,31.158397674560547,30.91910171508789,31.233177185058594,1327214
2020-11-23,28.835399627685547,30.958982467651367,31.357810974121094,30.814407348632812,31.078632354736328,2834749
2020-11-24,29.035064697265625,31.17335319519043,31.457517623901367,30.84432029724121,30.958982467651367,2260710
2020-11-25,29.397249221801758,31.562210083007812,31.89124298095703,31.357810974121094,31.17335319519043,2872939
2020-11-26,29.10471534729004,31.248132705688477,31.607078552246094,31.158397674560547,31.562210083007812,3585395
2020-11-29,29.100072860717773,31.243148803710938,31.407663345336914,31.158397674560547,31.248132705688477,803964
2020-11-30,28.8911190032959,31.01880645751953,31.407663345336914,30.909130096435547,31.243148803710938,10868205
2020-12-01,29.322956085205078,31.482444763183594,31.646961212158203,31.283031463623047,31.01880645751953,1924160
2020-12-02,29.225444793701172,31.37775230407715,31.582151412963867,31.013822555541992,31.482444763183594,5167527
2020-12-03,29.095430374145508,31.238162994384766,31.37775230407715,31.033763885498047,31.37775230407715,4182855
2020-12-06,29.09078598022461,31.233177185058594,31.372766494750977,30.983909606933594,31.238162994384766,752959
2020-12-07,29.05828285217285,31.198280334472656,31.25810432434082,31.03874969482422,31.233177185058594,3058545
2020-12-08,29.072214126586914,31.21323585510254,31.30795669555664,31.108543395996094,31.198280334472656,820866
2020-12-09,29.01649284362793,31.153411865234375,31.407663345336914,31.00883674621582,31.21323585510254,1834746
2020-12-10,29.067569732666016,31.208250045776367,31.402679443359375,31.05868911743164,31.153411865234375,1492167
2020-12-13,29.100072860717773,31.243148803710938,31.283031463623047,31.158397674560547,31.208250045776367,800191
2020-12-14,29.02577781677246,31.163381576538086,31.3029727935791,31.083616256713867,31.243148803710938,3380767
2020-12-15,29.03970718383789,31.17833709716797,31.228191375732422,31.12350082397461,31.163381576538086,3001413
2020-12-16,28.956127166748047,31.08860206604004,31.34783935546875,30.91910171508789,31.17833709716797,3205684
2020-12-17,28.33391571044922,30.42056655883789,31.158397674560547,30.161327362060547,31.08860206604004,8229422
2020-12-20,28.12032127380371,30.191240310668945,30.41059684753418,29.971885681152344,30.42056655883789,4123077
2020-12-21,27.911365509033203,29.966899871826172,30.161327362060547,29.463380813598633,30.191240310668945,7205679
2020-12-22,27.804569244384766,29.852237701416016,30.011768341064453,29.637866973876953,29.966899871826172,1562965
2020-12-23,27.804569244384766,29.852237701416016,30.111474990844727,29.687721252441406,29.852237701416016,1230123
2020-12-24,27.7952823638916,29.842266082763672,30.161327362060547,29.568071365356445,29.852237701416016,1688483
2020-12-27,27.414525985717773,29.433467864990234,29.847251892089844,29.41352653503418,29.842266082763672,344951
2020-12-28,27.447031021118164,29.468366622924805,29.672765731811523,29.41352653503418,29.433467864990234,962778
2020-12-29,27.40059471130371,29.41851234436035,29.66279411315918,29.179216384887695,29.468366622924805,2314450
2020-12-30,27.465604782104492,29.48830795288086,29.642852783203125,29.41352653503418,29.41851234436035,1408861
2020-12-31,27.484174728393555,29.50824737548828,29.66279411315918,29.41352653503418,29.48830795288086,2296367
2021-01-03,27.456315994262695,29.478336334228516,29.66279411315918,29.189186096191406,29.50824737548828,261795
2021-01-04,27.321659088134766,29.33376121520996,29.657808303833008,29.20414161682129,29.478336334228516,3047707
2021-01-05,27.29844093322754,29.308834075927734,29.483322143554688,29.164260864257812,29.33376121520996,3087660
2021-01-06,27.49346351623535,29.518218994140625,29.78742790222168,29.179216384887695,29.308834075927734,2501602
2021-01-10,28.445356369018555,30.54021453857422,30.774526596069336,29.887134552001953,29.518218994140625,2685116
2021-01-11,28.75646209716797,30.874231338500977,31.108543395996094,30.51030158996582,30.54021453857422,6089921
2021-01-12,29.271879196166992,31.4276065826416,31.656930923461914,30.909130096435547,30.874231338500977,7090873
2021-01-13,29.31366729736328,31.47247314453125,31.607078552246094,31.00883674621582,31.4276065826416,5249259
2021-01-14,29.49940299987793,31.671886444091797,31.80649185180664,31.30795669555664,31.47247314453125,3660818
2021-01-17,29.2440185546875,31.397693634033203,31.607078552246094,31.278045654296875,31.671886444091797,315019
2021-01-18,29.281164169311523,31.437576293945312,31.582151412963867,31.293001174926758,31.397693634033203,837763
2021-01-19,29.397249221801758,31.562210083007812,31.901212692260742,31.402679443359375,31.437576293945312,1559529
2021-01-20,29.647991180419922,31.831417083740234,31.906198501586914,31.55722427368164,31.562210083007812,1551700
2021-01-21,29.84765625,32.0457878112793,32.25517272949219,31.46250343322754,31.831417083740234,2617111
2021-01-24,29.295095443725586,31.452531814575195,32.105613708496094,31.407663345336914,32.0457878112793,631358
2021-01-25,29.295095443725586,31.452531814575195,31.452531814575195,31.452531814575195,31.452531814575195,0
2021-01-26,29.197582244873047,31.34783935546875,31.457517623901367,31.168367385864258,31.322912216186523,1660052
2021-01-27,29.2440185546875,31.397693634033203,31.482444763183594,31.312942504882812,31.34783935546875,1771442
2021-01-31,29.41118049621582,31.577165603637695,31.656930923461914,31.407663345336914,31.397693634033203,1556183
2021-02-01,29.067569732666016,31.208250045776367,31.607078552246094,30.470420837402344,31.577165603637695,3250847
2021-02-02,29.309024810791016,31.467487335205078,31.607078552246094,30.909130096435547,31.208250045776367,2255074
2021-02-03,29.401893615722656,31.567195892333984,31.64197540283203,31.407663345336914,31.467487335205078,2933141
2021-02-04,29.355459213256836,31.51734161376953,31.607078552246094,31.283031463623047,31.567195892333984,1736748
2021-02-07,29.13257598876953,31.278045654296875,31.412649154663086,31.233177185058594,31.51734161376953,485324
2021-02-08,28.71467399597168,30.829364776611328,31.407663345336914,30.41558074951172,31.278045654296875,1556667
2021-02-09,28.30141258239746,30.385669708251953,30.8343505859375,30.216167449951172,30.829364776611328,1809078
2021-02-10,28.343202590942383,30.4305362701416,30.659862518310547,30.271005630493164,30.385669708251953,3515948
2021-02-11,28.259620666503906,30.340801239013672,30.62995147705078,30.261035919189453,30.4305362701416,786483
2021-02-14,28.292123794555664,30.37569808959961,30.610008239746094,30.16631317138672,30.340801239013672,1565679
2021-02-15,28.296768188476562,30.38068389892578,30.46044921875,30.176284790039062,30.37569808959961,635811
