Date,Adj Close,Close,High,Low,Open,Volume,daily_return,rsi,sma_20,sma_50,volatility,sentiment_news,sentiment_social,tic
2020-03-18,25.86680603027344,28.336692810058594,30.41558074951172,27.444316864013672,29.637866973876953,6239830,-0.0439023647413943,13.28650587509513,34.17271747589111,36.90725425720215,0.0340541505398066,0.0,0.1331404009425869,COMI
2020-03-18,4.856045246124268,5.820000171661377,6.400000095367432,5.760000228881836,6.389999866485596,5470849,-0.089201972408285,13.6417412797516,7.270718455314636,8.286149377822875,0.0437494958665467,0.0,-0.6463736306666289,SWDY
2020-03-19,1.0490700006484983,1.6200000047683716,1.7100000381469727,1.409999966621399,1.559999942779541,2004237,0.0384616973128519,14.433840240802596,1.5965938508510589,1.9691431832313535,0.045620921813748,0.1941391386247006,0.1941391386247006,AMOC
2020-03-19,27.773595809936523,30.425552368164062,31.168367385864258,25.524959564208984,28.336692810058594,13080546,0.073715702566117,26.245275258915512,33.60523138046265,36.707291755676266,0.0395898252444011,0.4600265575187854,0.4600265575187854,COMI
2020-03-19,5.223169803619385,6.260000228881836,6.400000095367432,5.239999771118164,5.820000171661377,5677062,0.0756015520629938,22.04431844600636,7.11552529335022,8.208886528015137,0.0483979795087134,0.430589104132698,0.430589104132698,SWDY
2020-03-22,1.1293691396713257,1.74399995803833,1.7699999809265137,1.659999966621399,1.6200000047683716,1619666,0.0765431658261024,22.160010346694197,1.548802876472473,1.9467889261245728,0.0512519275105921,0.0,0.2262200568320556,AMOC
2020-03-22,29.46194267272949,32.27511215209961,33.466609954833984,31.402679443359375,30.425552368164062,7576031,0.0607896389918991,35.44454890830015,33.121024703979494,36.53481605529785,0.0430711221699689,0.0,0.3683625948352401,COMI
2020-03-22,5.682074069976807,6.809999942779541,6.880000114440918,6.409999847412109,6.260000228881836,7263449,0.0878593428150518,31.072393726747865,6.974516463279724,8.138966150283814,0.0535508225793158,0.5153285886218519,0.5153285886218519,SWDY
2020-03-23,1.2485227584838867,1.9279999732971191,2.0179998874664307,1.809999942779541,1.74399995803833,2248429,0.1055045818298503,31.97543372980961,1.507940948009491,1.9264291954040529,0.0593529350701547,0.429249683743643,0.429249683743643,AMOC
2020-03-23,29.580265045166016,32.40473175048828,34.88743209838867,31.532297134399414,32.27511215209961,11959749,0.004016108976617,36.04657783248388,32.6438720703125,36.3616121673584,0.0431542855403914,0.0,-0.0621351218812424,COMI
2020-03-23,6.282822132110596,7.53000020980835,8.220000267028809,7.130000114440918,6.809999942779541,8319369,0.1057268973855951,40.74660570476088,6.867716836929321,8.080226345062256,0.0603461382093647,0.0,0.3829198204479872,SWDY
2020-03-24,1.269245147705078,1.9600000381469727,2.0199999809265137,1.8819999694824219,1.9279999732971191,1639887,0.0165975262207913,33.54489954212103,1.4720005810260772,1.9071314907073973,0.0598938976034545,0.0,0.3082412394788036,AMOC
2020-03-24,28.5654354095459,31.293001174926758,31.911184310913086,30.41059684753418,32.40473175048828,6875818,-0.0343076586389803,33.18783968947638,32.115977954864505,36.177577323913575,0.0432926064754297,-0.0800146430806587,-0.0800146430806587,COMI
2020-03-24,6.115947246551514,7.329999923706055,7.699999809265137,7.010000228881836,7.53000020980835,3518440,-0.0265604981408288,39.10474921666904,6.765923476219177,8.017648439407349,0.0602720354162033,-0.5965238752871553,-0.5965238752871553,SWDY
2020-03-25,1.350191950798035,2.0850000381469727,2.1500000953674316,1.9910000562667847,1.9600000381469727,2361831,0.0637755466225866,39.424251087427656,1.4388124108314515,1.8894527220726012,0.0624092857100248,0.1543029997626485,0.1543029997626485,AMOC
2020-03-25,28.49262428283692,31.21323585510254,31.906198501586914,30.859275817871094,31.293001174926758,4307881,-0.0025489240988305,32.98571214757301,31.629268836975097,35.986807327270505,0.0433287233584464,0.1449832980885405,0.1449832980885405,COMI
2020-03-25,6.266134738922119,7.510000228881836,7.800000190734863,7.289999961853027,7.329999923706055,4534702,0.0245567017366425,41.39359386023426,6.666633224487304,7.955070552825927,0.0605996266891615,0.0515020365951933,0.0515020365951933,SWDY
2020-03-26,1.3929318189620972,2.1510000228881836,2.180000066757202,2.0999999046325684,2.0850000381469727,1522932,0.0316546607604946,42.32561523765676,1.4077612340450287,1.872758264541626,0.0632829647467008,0.0,0.0435661208553097,AMOC
2020-03-26,28.460765838623047,31.17833709716797,31.527311325073242,30.75956916809082,31.21323585510254,5991930,-0.0011181295165241,32.89131925400197,31.154619216918945,35.79139549255371,0.0433974679326887,0.0,0.102406092887672,COMI
2020-03-26,6.441351890563965,7.71999979019165,7.809999942779541,7.5,7.510000228881836,4123037,0.027962557292853,44.03640443062503,6.579441261291504,7.899167613983154,0.0612522749615358,0.0,-0.1535818959375703,SWDY
2020-03-29,1.366381287574768,2.109999895095825,2.1500000953674316,2.059999942779541,2.1510000228881836,968385,-0.0190608980467633,41.01149890364961,1.3808869183063508,1.855662305355072,0.0626457163858965,0.0,-0.0010685077817482,AMOC
2020-03-29,27.782697677612305,30.435522079467773,30.8343505859375,30.32584571838379,31.17833709716797,2264874,-0.0238246632172687,30.866727363947675,30.66517972946167,35.57778049468994,0.0434512012758332,0.0,0.1335753118513913,COMI
2020-03-29,6.3412275314331055,7.599999904632568,7.699999809265137,7.5,7.71999979019165,2217676,-0.0155439977246908,42.84737399437943,6.502261829376221,7.843097801208496,0.0609510550973865,0.0,0.2374306007835009,SWDY
2020-03-30,1.3404781818389893,2.069999933242798,2.109999895095825,2.049999952316284,2.109999895095825,750101,-0.0189574505823004,39.71593560728907,1.3614596843719482,1.8379187750816344,0.0599767724921971,-0.1648392092497771,-0.1648392092497771,AMOC
2020-03-30,26.9089412689209,29.478336334228516,30.649892807006836,29.313819885253906,30.435522079467773,6026673,-0.0314496604624356,28.437597115678543,30.231715202331543,35.3283960723877,0.0426930062564497,-0.2211921303823366,-0.2211921303823366,COMI
2020-03-30,6.266134738922119,7.510000228881836,7.610000133514404,7.400000095367432,7.599999904632568,1969435,-0.0118419962284519,41.93288382773959,6.450947952270508,7.787027997970581,0.0589502731047588,0.0,-0.2916690551101413,SWDY
2020-03-31,1.3987600803375244,2.1600000858306885,2.200000047683716,2.109999895095825,2.069999933242798,1300823,0.0434784387304079,44.00230577358683,1.347536849975586,1.8226360297203064,0.0609888182917847,0.0,0.1109369808262938,AMOC
2020-03-31,26.74511337280273,29.298864364624023,29.627897262573242,29.03962516784668,29.478336334228516,7695026,-0.0060882326986005,27.992773022550796,29.789148902893068,35.08338035583496,0.0426085875217369,-0.2183954913980893,-0.2183954913980893,COMI
2020-03-31,6.541476726531982,7.840000152587891,7.940000057220459,7.630000114440918,7.510000228881836,3811003,0.0439412810419757,46.44627893195806,6.408812093734741,7.740303134918211,0.0598773169744343,0.0,0.2155936361751803,SWDY
2020-04-01,1.366381287574768,2.109999895095825,2.1700000762939453,2.0799999237060547,2.1600000858306885,1291744,-0.0231482104886373,42.20682215091463,1.3303761303424837,1.807353286743164,0.0607545605053933,0.0,0.0031212063670714,AMOC
2020-04-01,26.267276763916016,28.775402069091797,29.03962516784668,28.600915908813477,29.298864364624023,3752991,-0.0178663145759041,26.68182007296781,29.32269077301025,34.835725173950195,0.0425018182096041,0.0,-0.2549155778699302,COMI
2020-04-01,6.466383457183838,7.75,7.869999885559082,7.619999885559082,7.840000152587891,1449333,-0.0114795592016049,45.409623915579054,6.358749723434448,7.694078912734986,0.0597809808929957,0.0,-0.1967409988835126,SWDY
2020-04-02,1.3858085870742798,2.140000104904175,2.1700000762939453,2.109999895095825,2.109999895095825,1549977,0.0142180661255935,43.69144740631543,1.3164533078670502,1.791552484035492,0.0608320644967397,0.0,-0.1985014235094114,AMOC
2020-04-02,26.076143264770508,28.566017150878906,28.855167388916016,28.416458129882812,28.775402069091797,10562381,-0.0072764870474913,26.154195965930057,28.896280193328856,34.576055946350095,0.0424028429386406,0.0,-0.086028970244222,COMI
2020-04-02,7.008725166320801,8.399999618530273,8.979999542236328,8.0,7.75,4654388,0.083870947760521,53.48452900562361,6.335804438591003,7.656532163619995,0.0630376766751866,0.0,0.6021222303831597,SWDY
2020-04-05,1.3340024948120115,2.059999942779541,2.1500000953674316,2.0299999713897705,2.140000104904175,1829783,-0.0373832957491202,40.6896762151941,1.2973498702049255,1.7745860457420348,0.0604805165955391,0.0,-0.175798677055901,AMOC
2020-04-05,25.511842727661133,27.94783592224121,28.665725708007812,27.793289184570312,28.566017150878906,3065700,-0.0216404907497098,24.607064151651254,28.419355201721192,34.31147178649903,0.0419864004982113,0.0,0.2397744765904569,COMI
2020-04-05,6.875226020812988,8.239999771118164,8.5,8.130000114440918,8.399999618530273,1784503,-0.0190475646197855,51.46646094326066,6.305767011642456,7.615314168930054,0.0631585698492613,-0.1363208529374207,-0.1363208529374207,SWDY
2020-04-06,1.405235767364502,2.1700000762939453,2.240000009536743,2.069999933242798,2.059999942779541,3356404,0.0533981554228868,46.16640553710778,1.2886076152324677,1.7587852358818057,0.0598439328071384,0.0,-0.0470131785803675,AMOC
2020-04-06,25.93961906433105,28.416458129882812,28.66073989868164,28.217044830322266,27.94783592224121,9667153,0.0167677553219667,28.08022761952748,28.045051097869877,34.056353340148924,0.0418706046439958,0.0,0.1010576170348855,COMI
2020-04-06,7.158912658691406,8.579999923706055,8.84000015258789,8.279999732971191,8.239999771118164,3492194,0.0412621544396691,55.32413623458685,6.30242953300476,7.580270547866821,0.0634260293791521,0.0851669707302494,0.0851669707302494,SWDY
2020-04-07,1.4958959817886353,2.309999942779541,2.380000114440918,2.200000047683716,2.1700000762939453,3067046,0.0645160168347871,52.21434028416841,1.2911979138851166,1.7457042360305786,0.0584479721528152,0.0,0.226135354198981,AMOC
2020-04-07,27.855648040771484,29.907075881958008,30.644906997680664,28.421443939208984,28.416458129882812,8633290,0.073864961998425,41.155985291880704,27.888965225219728,33.84064769744873,0.0433932232870972,0.0,0.3007263704792208,COMI
2020-04-07,7.501004219055176,8.989999771118164,9.1899995803833,8.710000038146973,8.579999923706055,4477357,0.0477854077390436,59.50419081659018,6.341227769851685,7.553904371261597,0.0619386358465272,0.0,0.2416693048154872,SWDY
2020-04-08,1.5347503423690796,2.369999885559082,2.430000066757202,2.309999942779541,2.309999942779541,2680873,0.0259739721567981,54.5699567232673,1.2957309305667877,1.7330117869377135,0.0586564677337045,0.0,0.2969076071625264,AMOC
2020-04-08,28.97005844116211,31.103557586669922,32.13053894042969,29.9619140625,29.907075881958008,6279864,0.0400066226698261,47.172019974774784,27.73990592956543,33.648868522644044,0.0438059703068135,0.5534026813669127,0.5534026813669127,COMI
2020-04-08,7.576098918914795,9.079999923706055,9.479999542236328,8.800000190734863,8.989999771118164,4488257,0.0100112861780363,60.38052414661394,6.368762087821961,7.528038825988769,0.0613202502699936,0.0,0.1052118509347175,SWDY
2020-04-09,1.515323281288147,2.3399999141693115,2.4200000762939453,2.2899999618530273,2.369999885559082,1099177,-0.0126581246112931,53.15892998431334,1.3009115159511566,1.7183766126632691,0.0584591139791083,0.0889799147390367,0.0889799147390367,AMOC
2020-04-09,30.418794631958008,32.65898513793945,32.90326690673828,31.911184310913086,31.103557586669922,6348984,0.0500080520630727,53.786633556563245,27.66328344345093,33.48606407165527,0.0454410975669329,0.0,0.3178753086276792,COMI
2020-04-09,7.592785835266113,9.100000381469727,9.329999923706055,8.899999618530273,9.079999923706055,1959218,0.0022025737163564,60.58463976399647,6.397130751609803,7.498335170745849,0.0613116857562443,0.0,-0.1019038002274106,SWDY
2020-04-12,1.4699931144714355,2.2699999809265137,2.3499999046325684,2.25,2.3399999141693115,1779360,-0.0299145188201537,49.91565828609486,1.3128916382789613,1.700503568649292,0.0501685985827743,0.0,0.1110577802484366,AMOC
2020-04-12,30.093759536743164,32.31001281738281,32.90326690673828,32.03581619262695,32.65898513793945,1983664,-0.0106853377705296,52.20721714156517,27.731508255004883,33.31357341766358,0.0390927664479475,0.0,-0.570180135644296,COMI
2020-04-12,7.442598819732666,8.920000076293945,9.180000305175781,8.829999923706055,9.100000381469727,2401055,-0.019780225439242,57.70320730592618,6.443438386917114,7.45895281791687,0.058861323065196,0.0,-0.302055355873335,SWDY
2020-04-13,1.5023717880249023,2.319999933242798,2.3499999046325684,2.2799999713897705,2.2699999809265137,2216966,0.0220264117122135,52.16081812433101,1.331347495317459,1.684314217567444,0.0456068599844749,0.0,0.3463406971800159,AMOC
2020-04-13,30.25163078308105,32.47951126098633,32.75370788574219,32.15546417236328,32.31001281738281,2355101,0.0052459795242643,52.93019032968018,27.903876304626465,33.144058074951175,0.0354477355318939,-0.2808260309299514,-0.2808260309299514,COMI
2020-04-13,7.475974559783935,8.960000038146973,9.119999885559082,8.869999885559082,8.920000076293945,3082399,0.0044844201413596,58.17922293541241,6.522286581993103,7.42407606124878,0.0536692387438118,0.0,-0.0010433410845884,SWDY
2020-04-14,1.5541777610778809,2.4000000953674316,2.4700000286102295,2.309999942779541,2.319999933242798,3646362,0.034482791454095,55.59103377401499,1.355955308675766,1.6691609859466552,0.0418838244832411,0.0,0.0463865022469645,AMOC
2020-04-14,30.25163078308105,32.47951126098633,32.65399932861328,32.26015853881836,32.47951126098633,21358868,0.0,52.93019032968018,28.063729572296143,32.97454273223877,0.035471987845528,-0.6173428683067109,-0.6173428683067109,COMI
2020-04-14,7.634504318237305,9.149999618530273,9.279999732971191,9.0,8.960000038146973,3522166,0.0212052297911982,60.45569487486405,6.637429904937744,7.39403865814209,0.0470828746503531,0.0,0.0778855968725249,SWDY
2020-04-15,1.5347503423690796,2.369999885559082,2.450000047683716,2.3299999237060547,2.4000000953674316,2172802,-0.0125001265590929,54.0265717033324,1.382182055711746,1.653489692211151,0.0394620850380104,-0.2220179233488513,-0.2220179233488513,AMOC
2020-04-15,29.815155029296875,32.01089096069336,32.65399932861328,31.831417083740234,32.47951126098633,9123706,-0.014428172712867,50.4815822200791,28.261147022247314,32.79629787445069,0.0338570365572896,-0.0205434788450185,-0.0205434788450185,COMI
2020-04-15,7.576098918914795,9.079999923706055,9.300000190734863,8.960000038146973,9.149999618530273,2851877,-0.0076501887860604,59.177624943761614,6.77343258857727,7.36283314704895,0.0402391479861262,0.0,-0.2591915161662282,SWDY
2020-04-16,1.5282747745513916,2.359999895095825,2.4000000953674316,2.3299999237060547,2.369999885559082,1454122,-0.004219297197023,53.48625312267128,1.4061422944068909,1.6378184008598329,0.0396700067250897,0.0,0.1070056054487658,AMOC
2020-04-16,28.69609832763672,30.809423446655273,31.906198501586914,30.610008239746094,32.01089096069336,10913153,-0.0375331505256488,44.76389553363632,28.307272148132324,32.58374881744385,0.031489108446622,0.0,0.1035266151066119,COMI
2020-04-16,7.592785835266113,9.100000381469727,9.229999542236328,8.960000038146973,9.079999923706055,3430472,0.0022025737163564,59.44144490343192,6.891913390159607,7.334297590255737,0.038521591401843,0.0,0.1003384902151482,SWDY
2020-04-21,1.4635175466537476,2.259999990463257,2.309999942779541,2.1700000762939453,2.359999895095825,1623385,-0.0423727650131847,48.2856290397339,1.422849714756012,1.6208519649505615,0.0396160556292019,0.0,-0.2651218585920674,AMOC
2020-04-21,27.61419105529785,29.647838592529297,30.535228729248047,29.41352653503418,30.809423446655273,9513841,-0.0377022430013386,40.04190845258988,28.214884567260743,32.34956161499024,0.029463408700211,0.0,0.1253903994043934,COMI
2020-04-21,7.459287166595459,8.9399995803833,9.149999618530273,8.850000381469727,9.100000381469727,4092495,-0.0175823039878979,56.3063391013353,6.98077404499054,7.303092060089111,0.0358012468297317,-0.2643900904942434,-0.2643900904942434,SWDY
2020-04-22,1.457041621208191,2.25,2.309999942779541,2.180000066757202,2.259999990463257,2251149,-0.0044249045461487,47.78524279955619,1.4332756578922272,1.6036264967918397,0.0333489746277964,0.0915097162427403,0.0915097162427403,AMOC
2020-04-22,27.28915405273437,29.298864364624023,29.862207412719727,29.159273147583008,29.647838592529297,33770173,-0.0117706508915139,38.72041689398395,28.10032901763916,32.10568809509277,0.0294818630284471,0.0,0.0651533172172557,COMI
2020-04-22,7.417568206787109,8.890000343322754,9.0,8.720000267028809,8.9399995803833,3030093,-0.0055928882849795,55.32431952557689,7.037511348724365,7.271886539459229,0.0288070234346812,0.0,-0.0508050601762963,SWDY
2020-04-23,1.515323281288147,2.3399999141693115,2.369999885559082,2.2699999809265137,2.25,1537224,0.0399999967273607,52.55097380600655,1.4455795645713807,1.588861804008484,0.0340593888413172,0.0,0.2424942804282307,AMOC
2020-04-23,28.33391571044922,30.42056655883789,30.659862518310547,29.682735443115234,29.298864364624023,9800359,0.0382848678891225,45.00325301412296,28.088753032684327,31.887533721923827,0.0299691419570959,0.1126727952382948,0.1126727952382948,COMI
2020-04-23,7.667879581451416,9.1899995803833,9.270000457763672,9.0,8.890000343322754,4593499,0.0337457462723795,59.84902904192479,7.1151079654693605,7.247022256851197,0.0280664099741968,-0.0320653999377412,-0.0320653999377412,SWDY
2020-04-26,1.573604941368103,2.430000066757202,2.4600000381469727,2.380000114440918,2.3399999141693115,2337605,0.0384615354357995,56.79746454671172,1.456750214099884,1.5756512951850892,0.0323621523139395,0.0,0.0213339322515508,AMOC
2020-04-26,28.974702835083008,31.108543395996094,31.85634422302246,30.659862518310547,30.42056655883789,4920060,0.0226155513125025,48.49144613414076,28.112856960296632,31.68183094024658,0.0303813698378059,0.0,0.0556119314348305,COMI
2020-04-26,7.918190956115723,9.489999771118164,9.65999984741211,9.329999923706055,9.1899995803833,5258015,0.0326441452301635,63.79761332841443,7.197710776329041,7.227998552322387,0.0283179877360276,0.0,0.2512553743286838,SWDY
2020-04-27,1.5347503423690796,2.369999885559082,2.450000047683716,2.3299999237060547,2.430000066757202,1576759,-0.0246914571615687,53.3683510247075,1.4638411402702332,1.562829327583313,0.032662090863242,-0.5527010345609091,-0.5527010345609091,AMOC
2020-04-27,28.75646209716797,30.874231338500977,31.651945114135742,30.54021453857422,31.108543395996094,6417858,-0.0075321130697081,47.38902378419039,28.12764177322388,31.482048149108888,0.0304417032885691,0.0,0.0750506390710331,COMI
2020-04-27,7.984940528869629,9.569999694824219,9.800000190734863,9.3100004196167,9.489999771118164,4984204,0.0084299018707487,64.7919643947869,7.274890208244324,7.213146734237671,0.0280793936930553,0.0,0.1398259674683671,SWDY
2020-04-28,1.5606534481048584,2.4100000858306885,2.440000057220459,2.3399999141693115,2.369999885559082,1703254,0.0168777325019482,55.30566274566704,1.4735547482967375,1.5507844495773315,0.0322335576969781,0.0,0.071955799368306,AMOC
2020-04-28,28.621807098388672,30.729658126831055,31.083616256713867,30.535228729248047,30.874231338500977,8404323,-0.0046825996301039,46.68381045445938,28.169597244262697,31.276659736633302,0.029918201752926,0.0,-0.0641932730530671,COMI
2020-04-28,8.276296615600586,9.09000015258789,9.25,8.920000076293945,9.569999694824219,8295418,0.0364881974609023,68.81791121123621,7.371643662452698,7.205123300552368,0.0278844353454831,0.0,0.6467811101468821,SWDY
2020-04-29,1.6124593019485474,2.490000009536743,2.569999933242798,2.4000000953674316,2.4100000858306885,7625575,0.0331949760573675,58.976484433921605,1.4871538043022157,1.541200349330902,0.0321189734931354,0.0,0.1958034750511739,AMOC
2020-04-29,29.53654861450196,31.711769104003906,32.40473175048828,30.869247436523438,30.729658126831055,7827949,0.0319596003483924,51.91839588377717,28.300977611541747,31.08938419342041,0.0295548935657673,0.0,0.4010275309092992,COMI
2020-04-29,8.167037963867188,8.970000267028809,9.140000343322754,8.760000228881836,9.09000015258789,5128432,-0.0132013939093783,65.78025770341596,7.466688823699951,7.200755262374878,0.027951714555877,-0.286772532221697,-0.286772532221697,SWDY
2020-04-30,1.6901682615280151,2.609999895095825,2.690000057220459,2.490000009536743,2.490000009536743,8833198,0.0481928191834435,63.78172847919695,1.50172421336174,1.5322638273239135,0.0323955191158833,0.4190254802544504,0.4190254802544504,AMOC
2020-04-30,29.694425582885746,31.881271362304688,32.15546417236328,31.656930923461914,31.711769104003906,10138193,0.0053451393541041,52.78009056036876,28.4484432220459,30.900533294677736,0.0294378986217928,0.0,-0.1945308419334514,COMI
2020-04-30,8.103303909301758,8.899999618530273,9.0,8.789999961853027,8.970000267028809,3676104,-0.0078038151466178,64.00543889745256,7.54478018283844,7.193110055923462,0.0273941580531415,0.0,-0.2566433928655081,SWDY
2020-05-03,1.6577895879745483,2.559999942779541,2.700000047683716,2.4100000858306885,2.609999895095825,4580235,-0.0191570710978766,60.59676361229129,1.5162946283817291,1.5239748787879943,0.0321922237346751,-0.024840852384965,-0.024840852384965,AMOC
2020-05-03,28.807540893554688,30.9290714263916,31.756637573242188,30.560155868530273,31.881271362304688,2683000,-0.0298670431207872,47.617431022050745,28.575456428527836,30.70004272460937,0.0300582130118284,0.0,-0.5176212872050907,COMI
2020-05-03,7.638957023620605,8.390000343322754,8.899999618530273,8.149999618530273,8.899999618530273,4023363,-0.057303402523029,52.82298612802141,7.603408861160278,7.182185373306274,0.0310546612345407,0.0,-0.0878810910559575,SWDY
2020-05-04,1.5800808668136597,2.440000057220459,2.569999933242798,2.3499999046325684,2.559999942779541,2633916,-0.0468749000021356,53.66992962019483,1.526008242368698,1.514002242088318,0.0345994795388902,0.0,-0.2768726020597046,AMOC
2020-05-04,28.552152633666992,30.654876708984375,31.153411865234375,30.41059684753418,30.9290714263916,2429274,-0.008865326645942,46.21555382626711,28.699256896972656,30.4886194229126,0.0300945806388678,0.0,-0.025854328375638,COMI
2020-05-04,7.429545879364014,8.15999984741211,8.300000190734863,8.029999732971191,8.390000343322754,2790320,-0.0274135780066657,48.69142122265886,7.624449896812439,7.1642356300354,0.0265410683780428,0.0,-0.4676974395933997,SWDY
2020-05-05,1.6059836149215698,2.4800000190734863,2.5199999809265137,2.4100000858306885,2.440000057220459,2098370,0.0163933053376847,55.496111674251416,1.539607298374176,1.5044181418418885,0.0330098639986234,0.0,0.29742847586648,AMOC
2020-05-05,28.81218338012696,30.934057235717773,31.138456344604492,30.659862518310547,30.654876708984375,4351280,0.009107220383564,47.89749600782077,28.864273929595942,30.281941566467285,0.0294419550409975,0.0,0.1879727449524922,COMI
2020-05-05,7.465965747833252,8.199999809265137,8.350000381469727,8.109999656677246,8.15999984741211,2587936,0.0049020315724002,49.43220071550797,7.653986883163452,7.143509931564331,0.0260169984287421,0.3343242007514039,0.3343242007514039,SWDY
2020-05-06,1.6642650365829468,2.569999933242798,2.609999895095825,2.509999990463257,2.4800000190734863,4189478,0.0362901720290733,59.37611047445566,1.5525587618350982,1.4963882160186768,0.0320286652409663,0.0,0.4588599557146163,AMOC
2020-05-06,29.044353485107425,31.183324813842773,31.407663345336914,30.973939895629883,30.934057235717773,11112959,0.0080580531477738,49.41843876768535,29.019510650634764,30.08036228179932,0.0293464555059221,0.0,0.1805583465119876,COMI
2020-05-06,7.502384662628174,8.239999771118164,8.329999923706055,8.149999618530273,8.199999809265137,3938832,0.0048779911434084,50.20638777870065,7.671160483360291,7.125181331634521,0.0245376065297909,0.0,-0.1210215570038463,SWDY
2020-05-07,1.5347503423690796,2.369999885559082,2.549999952316284,2.319999933242798,2.569999933242798,4890668,-0.0778209548160583,49.126193656652,1.5545014798641206,1.4873221731185913,0.0347381100904234,0.0,-0.3645351329841245,AMOC
2020-05-07,29.341529846191406,31.50238609313965,31.656930923461914,31.208250045776367,31.183324813842773,7730851,0.0102318118816573,51.37505669485937,29.09380474090576,29.884726524353027,0.0246896170741043,0.0,-0.2282180303267818,COMI
2020-05-07,7.292973518371582,8.010000228881836,8.270000457763672,7.420000076293945,8.239999771118164,3601768,-0.0279126109461884,45.858766570155126,7.6607589483261105,7.108004512786866,0.022996007329276,0.0,-0.2556621127786393,SWDY
2020-05-10,1.5023717880249023,2.319999933242798,2.4100000858306885,2.2699999809265137,2.369999885559082,1857581,-0.0210969520255632,46.944391325686986,1.5528825521469116,1.4770905017852782,0.034612915498691,0.0,-0.1368482023073149,AMOC
2020-05-10,29.80122375488281,31.995935440063477,32.40473175048828,31.607078552246094,31.50238609313965,1977751,0.015667005473168,54.318739744019865,29.135363006591795,29.716214866638182,0.0233260018413531,0.0,0.234229523476177,COMI
2020-05-10,7.411336421966553,8.140000343322754,8.279999732971191,7.980000019073486,8.010000228881836,1839487,0.0162297180014168,48.56966104875954,7.652520823478698,7.091192445755005,0.0231960594999014,0.0,-0.2788258318567456,SWDY
2020-05-11,1.4699931144714355,2.2699999809265137,2.3399999141693115,2.190000057220459,2.319999933242798,1235324,-0.0215517049851112,44.80158958210384,1.550616043806076,1.466211256980896,0.0348338853183899,-0.2465745432734633,-0.2465745432734633,AMOC
2020-05-11,29.6154899597168,31.796520233154297,32.28009796142578,31.397693634033203,31.995935440063477,11320214,-0.0062324217519952,52.92463101911572,29.095197772979738,29.5494495010376,0.0203986517772903,0.0,-0.0273326716548512,COMI
2020-05-11,7.575223922729492,8.319999694824219,8.489999771118164,8.050000190734863,8.140000343322754,6729718,0.0221130834483767,52.14277514307154,7.6516427278518675,7.078993101119995,0.0237541212180122,0.0,0.1648887958868639,SWDY
2020-05-12,1.5347503423690796,2.369999885559082,2.4000000953674316,2.3499999046325684,2.2699999809265137,1075065,0.0440527423292922,49.742562769105206,1.5538539052009583,1.4588289117813111,0.0355151226166141,0.0,0.2063425223061006,AMOC
2020-05-12,30.40950584411621,32.64901351928711,33.15253448486328,32.080684661865234,31.796520233154297,5761502,0.026810830598428,57.89924908850544,29.11098508834839,29.406209869384767,0.0211831258392774,0.0,0.3365525164824865,COMI
